paleoData_TSid,datasetName,archiveType,geo_meanLon,geo_meanLat,geo_siteName,pub1_dataUrl,resolution
NAm_3658,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_3659,,tree,-110.1,44.4,Sylvan Pass bei Cody,doi.org,1
NAm_366,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3661,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3663,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3664,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3665,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3666,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3667,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3668,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3669,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_367,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3670,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3671,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3672,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3673,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3675,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3676,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3677,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3678,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3679,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_368,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3680,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3681,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3682,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3683,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3684,,tree,-107.9,44.8,Granite Pass   Hunt Mountain,doi.org,1
NAm_3687,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3688,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3689,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_369,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3690,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3692,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3693,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3694,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3695,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3699,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_370,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3700,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3701,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3702,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3704,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3705,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3706,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3707,,tree,-110.1,43.7,Togwatee Pass,doi.org,1
NAm_3709,,tree,-106.2,41.4,Sheep Trail,,1
NAm_371,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3710,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3711,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3712,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3713,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3714,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3715,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3716,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3717,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3718,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3719,,tree,-106.2,41.4,Sheep Trail,,1
NAm_372,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3720,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3721,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3722,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3723,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3724,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3725,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3726,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3728,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3729,,tree,-106.2,41.4,Sheep Trail,,1
NAm_373,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3730,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3731,,tree,-106.2,41.4,Sheep Trail,,1
NAm_3732,,tree,-106.2,41.4,Sheep Trail,,1
NAm_374,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3745,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_3746,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_3747,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_3748,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_3749,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_375,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3750,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_3751,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_3752,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_3753,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_3754,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_3755,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_3756,,tree,-142,62,Wrangells Composite,doi.org,1
NAm_3757,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_3758,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_3759,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_376,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3760,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_3761,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_3762,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_3763,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_3764,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_3765,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_3766,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_3767,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_3768,,tree,-152,67,Northern Alaska Composite,doi.org,1
NAm_3769,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_377,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3770,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_3771,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_3772,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_3773,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_3774,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_3775,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_3776,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_3777,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_3778,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_3779,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_378,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3780,,tree,-141.6,68.7,Firth River 1236,doi.org,1
NAm_379,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3794,,tree,-71.35,54.21,"L1_CANA458, L12_CANA459, L16_CANA460, L18_CANA461, L20_CANA462, L22_CANA463",doi.org,1
NAm_3795,,tree,-71.35,54.21,"L1_CANA458, L12_CANA459, L16_CANA460, L18_CANA461, L20_CANA462, L22_CANA463",doi.org,1
NAm_3796,,tree,-71.35,54.21,"L1_CANA458, L12_CANA459, L16_CANA460, L18_CANA461, L20_CANA462, L22_CANA463",doi.org,1
NAm_3798,,lake sediment,-89.7,46.2,Hell's Kitchen Lake,doi.org,27.2027027
NAm_380,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3801,,lake sediment,-70.1,44.5,Basin Pond,doi.org,29.05454545
NAm_3804,,lake sediment,-79,33.8,Clear Pond,doi.org,40.59574468
NAm_3807,,lake sediment,-67.9,46.3,Conroy Lake,doi.org,29.20895522
NAm_381,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_3810,,lake sediment,-91.5,45.3,Dark Lake,doi.org,23.84210526
NAm_3816,,lake sediment,-91.5,45.3,Ruby Lake,doi.org,24.11428571
NAm_3819,,lake sediment,-91.5,45.3,LittlePine Lake,doi.org,22.28125
NAm_382,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_383,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_384,,tree,-142.7,61.3,Big Bend Lake,,1
NAm_385,,tree,-148.3,60.5,Prince William Sound,,1
NAm_3851,,lake sediment,-91,48,Lake of the Clouds,doi.org,14.46153846
NAm_3852,,lake sediment,-91,48,Lake of the Clouds,doi.org,14.46153846
NAm_3853,,lake sediment,-75.1,45.8,Lac Noir,doi.org,9.342990654
NAm_386,,tree,-148.3,60.5,Prince William Sound,,1
NAm_3865,,lake sediment,-122.9,50.2,Green Lake,doi.org,1
NAm_3866,,lake sediment,-122.9,50.2,Green Lake,doi.org,1
NAm_387,,tree,-148.3,60.5,Prince William Sound,,1
NAm_388,,tree,-148.3,60.5,Prince William Sound,,1
NAm_389,,tree,-148.3,60.5,Prince William Sound,,1
NAm_390,,tree,-148.3,60.5,Prince William Sound,,1
NAm_391,,tree,-148.3,60.5,Prince William Sound,,1
NAm_392,,tree,-148.3,60.5,Prince William Sound,,1
NAm_393,,tree,-148.3,60.5,Prince William Sound,,1
NAm_394,,tree,-148.3,60.5,Prince William Sound,,1
NAm_395,,tree,-148.3,60.5,Prince William Sound,,1
NAm_396,,tree,-148.3,60.5,Prince William Sound,,1
NAm_409,,tree,-131.6,55.3,Deer Mountain,,1
NAm_410,,tree,-131.6,55.3,Deer Mountain,,1
NAm_411,,tree,-131.6,55.3,Deer Mountain,,1
NAm_412,,tree,-131.6,55.3,Deer Mountain,,1
NAm_413,,tree,-131.6,55.3,Deer Mountain,,1
NAm_414,,tree,-131.6,55.3,Deer Mountain,,1
NAm_415,,tree,-131.6,55.3,Deer Mountain,,1
NAm_416,,tree,-131.6,55.3,Deer Mountain,,1
NAm_417,,tree,-131.6,55.3,Deer Mountain,,1
NAm_418,,tree,-131.6,55.3,Deer Mountain,,1
NAm_419,,tree,-131.6,55.3,Deer Mountain,,1
NAm_420,,tree,-131.6,55.3,Deer Mountain,,1
NAm_421,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_422,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_423,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_424,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_425,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_426,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_427,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_428,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_429,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_430,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_431,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_432,,tree,-134.6,58.4,McGinnis Trail,,1
NAm_433,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_434,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_435,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_436,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_437,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_438,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_439,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_440,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_441,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_442,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_443,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_444,,tree,-132,56,Southern Alaska composite,doi.org,1
NAm_445,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_446,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_447,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_448,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_449,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_450,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_451,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_452,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_453,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_454,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_455,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_456,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_457,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_458,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_459,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_460,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_461,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_462,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_463,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_464,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_465,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_466,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_467,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_468,,tree,-162.3,65.2,Seward Composite,doi.org,1
NAm_481,,tree,-135.4,57.1,Starrigawan  Old Sitka,,1
NAm_483,,tree,-135.4,57.1,Starrigawan  Old Sitka,,1
NAm_484,,tree,-135.4,57.1,Starrigawan  Old Sitka,,1
NAm_485,,tree,-135.4,57.1,Starrigawan  Old Sitka,,1
NAm_486,,tree,-135.4,57.1,Starrigawan  Old Sitka,,1
NAm_488,,tree,-135.4,57.1,Starrigawan  Old Sitka,,1
NAm_489,,tree,-135.4,57.1,Starrigawan  Old Sitka,,1
NAm_490,,tree,-135.4,57.1,Starrigawan  Old Sitka,,1
NAm_491,,tree,-135.4,57.1,Starrigawan  Old Sitka,,1
NAm_505,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_507,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_508,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_509,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_510,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_512,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_513,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_514,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_515,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_517,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_519,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_520,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_521,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_522,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_524,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_525,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_526,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_527,,tree,-110.2,35.4,Snow Bowl San Francisco Peak,doi.org,1
NAm_553,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_554,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_555,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_556,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_557,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_558,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_560,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_561,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_562,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_563,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_565,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_566,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_567,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_568,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_569,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_570,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_572,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_573,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_574,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_575,,tree,-110.8,32.5,Mt. Lemon,doi.org,1
NAm_613,,tree,-118.2,36.5,Flower Lake,,1
NAm_614,,tree,-118.2,36.5,Flower Lake,,1
NAm_615,,tree,-118.2,36.5,Flower Lake,,1
NAm_616,,tree,-118.2,36.5,Flower Lake,,1
NAm_617,,tree,-118.2,36.5,Flower Lake,,1
NAm_618,,tree,-118.2,36.5,Flower Lake,,1
NAm_619,,tree,-118.2,36.5,Flower Lake,,1
NAm_620,,tree,-118.2,36.5,Flower Lake,,1
NAm_621,,tree,-118.2,36.5,Flower Lake,,1
NAm_622,,tree,-118.2,36.5,Flower Lake,,1
NAm_623,,tree,-118.2,36.5,Flower Lake,,1
NAm_624,,tree,-118.2,36.5,Flower Lake,,1
NAm_625,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_626,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_627,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_628,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_629,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_630,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_631,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_632,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_633,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_634,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_635,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_636,,tree,-118.4,36.3,Timber Gap Upper,,1
NAm_637,,tree,-118.2,36.3,Cirque Peak,,1
NAm_638,,tree,-118.2,36.3,Cirque Peak,,1
NAm_639,,tree,-118.2,36.3,Cirque Peak,,1
NAm_640,,tree,-118.2,36.3,Cirque Peak,,1
NAm_641,,tree,-118.2,36.3,Cirque Peak,,1
NAm_642,,tree,-118.2,36.3,Cirque Peak,,1
NAm_643,,tree,-118.2,36.3,Cirque Peak,,1
NAm_644,,tree,-118.2,36.3,Cirque Peak,,1
NAm_645,,tree,-118.2,36.3,Cirque Peak,,1
NAm_646,,tree,-118.2,36.3,Cirque Peak,,1
NAm_647,,tree,-118.2,36.3,Cirque Peak,,1
NAm_648,,tree,-118.2,36.3,Cirque Peak,,1
NAm_661,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_662,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_663,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_664,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_665,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_666,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_667,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_668,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_669,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_670,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_671,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_672,,tree,-118.1,37.2,Sheep Mountain,,1
NAm_747,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_748,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_749,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_750,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_752,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_753,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_754,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_755,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_759,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_760,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_761,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_762,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_764,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_765,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_766,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_767,,tree,-119.3,37.8,Yosemite Park   E Eingang,doi.org,1
NAm_769,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_770,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_771,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_772,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_773,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_774,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_775,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_776,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_777,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_778,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_779,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_780,,tree,-119.2,37.9,Dana Plateau Inyo National Forest,,1
NAm_793,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_794,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_795,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_796,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_797,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_798,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_799,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_800,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_801,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_802,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_803,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_804,,tree,-119.2,37.8,Spillway Lake Yosemite National Park,,1
NAm_805,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_806,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_807,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_808,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_809,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_810,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_811,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_812,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_813,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_814,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_815,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_816,,tree,-116.8,34.1,Fish Creek Trail (San Gorgonio),,1
NAm_865,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_866,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_867,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_868,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_869,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_870,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_871,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_872,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_873,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_874,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_875,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_876,,tree,-118.3,36.3,Boreal Plateau,,1
NAm_877,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_878,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_879,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_880,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_881,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_882,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_883,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_884,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_885,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_886,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_887,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_888,,tree,-118.2,36.4,Upper Wright Lakes,Manually Entered,1
NAm_913,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_914,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_915,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_916,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_917,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_918,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_919,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_920,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_921,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_922,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_923,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_924,,tree,-68.4,58.4,Fort Chimo (Merged),doi.org,1
NAm_937,,tree,-138.6,68.6,Spruce Creek,doi.org,1
NAm_938,,tree,-138.6,68.6,Spruce Creek,doi.org,1
NAm_939,,tree,-138.6,68.6,Spruce Creek,doi.org,1
NAm_940,,tree,-138.6,68.6,Spruce Creek,doi.org,1
NAm_941,,tree,-138.6,68.6,Spruce Creek,doi.org,1
NAm_942,,tree,-138.6,68.6,Spruce Creek,doi.org,1
NAm_943,,tree,-138.6,68.6,Spruce Creek,doi.org,1
