dataSetName,mode,time_id,archiveType,geo_meanLon,geo_meanLat,geo_meanElev,geo_type,collectionName,tagMD5,maxYear,minYear,pub1_author,pub1_journal,pub1_pages,pub1_title,pub1_type,pub1_doi,pub1_year,geo_siteName,@context,lipdVersion,tableType,paleoData_tableName,paleoData_missingValue,paleoData_filename,pub1_publisher,investigators
Asi-ESPPAK.PAGES2k.2013,paleoData,101.122263087,tree,75.5,35.17,2000.0,Feature,,4f41b1d835f377b3a071691fd8f4e566,1993.0,700.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,ESPPAK,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-ESPPAK.PAGES2k.2013.paleo0measurement0.csv,,
Asi-CHIN055.Shao.2013,paleoData,101.122263087,tree,97.05,37.52,100.0,Feature,,bf4a0c59d33a8d54221b6cab01f8f20d,2002.0,1237.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN055,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN055.Shao.2013.paleo0measurement0.csv,,
Asi-CHIN055.Shao.2013,paleoData,101.122263087,tree,97.05,37.52,100.0,Feature,,bf4a0c59d33a8d54221b6cab01f8f20d,2002.0,1237.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN055,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN055.Shao.2013.paleo0measurement0.csv,,
Asi-PAKI039.Cook.2013,paleoData,101.122263087,tree,70.78,35.0,3750.0,Feature,,ef03eb777fd93772946dd2a34d0de432,2007.0,1569.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI039,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI039.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI039.Cook.2013,paleoData,101.122263087,tree,70.78,35.0,3750.0,Feature,,ef03eb777fd93772946dd2a34d0de432,2007.0,1569.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI039,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI039.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI006.Esper.2007,paleoData,101.122263087,tree,74.03,36.33,3500.0,Feature,,b004786cbfd2144c3b052f939ccee288,1993.0,1032.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI006,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI006.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-PAKI006.Esper.2007,paleoData,101.122263087,tree,74.03,36.33,3500.0,Feature,,b004786cbfd2144c3b052f939ccee288,1993.0,1032.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI006,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI006.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-PAKI040.Cook.2011,paleoData,101.122263087,tree,71.8,35.35,3900.0,Feature,,9b6c90134680f056e4ee2db7ea85c4c2,2005.0,1472.0,"Ahmed, Moinuddin;Palmer, Jonathan;Khan, Nasrullah;Wahab, Muhammad;Fenwick, Pavla;Esper, Jan;Cook, E",Dendrochronologia,77-88,The dendroclimatic potential of conifers from northern Pakistan,article,10.1016/j.dendro.2010.08.007,2011,PAKI040,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI040.Cook.2011.paleo0measurement0.csv,Elsevier BV,
Asi-PAKI040.Cook.2011,paleoData,101.122263087,tree,71.8,35.35,3900.0,Feature,,9b6c90134680f056e4ee2db7ea85c4c2,2005.0,1472.0,"Ahmed, Moinuddin;Palmer, Jonathan;Khan, Nasrullah;Wahab, Muhammad;Fenwick, Pavla;Esper, Jan;Cook, E",Dendrochronologia,77-88,The dendroclimatic potential of conifers from northern Pakistan,article,10.1016/j.dendro.2010.08.007,2011,PAKI040,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI040.Cook.2011.paleo0measurement0.csv,Elsevier BV,
Asi-HEBQIN.PAGES2k.2013,paleoData,101.122263087,tree,100.78,34.73,1750.0,Feature,,6639bdd7371a40485caa31b2b5292e8c,2004.0,1475.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,HEBQIN,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-HEBQIN.PAGES2k.2013.paleo0measurement0.csv,,
Asi-HEBQIN.PAGES2k.2013,paleoData,101.122263087,tree,100.78,34.73,1750.0,Feature,,6639bdd7371a40485caa31b2b5292e8c,2004.0,1475.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,HEBQIN,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-HEBQIN.PAGES2k.2013.paleo0measurement0.csv,,
Asi-BHUTTD.PAGES2k.2013,paleoData,101.122263087,tree,90.72,27.67,1650.0,Feature,,2a7303f6aea79f76e79bceb6e43b2f4b,2003.0,1450.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,BHUTTD,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BHUTTD.PAGES2k.2013.paleo0measurement0.csv,,
Asi-BHUTTD.PAGES2k.2013,paleoData,101.122263087,tree,90.72,27.67,1650.0,Feature,,2a7303f6aea79f76e79bceb6e43b2f4b,2003.0,1450.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,BHUTTD,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BHUTTD.PAGES2k.2013.paleo0measurement0.csv,,
Asi-NEPA027.Krusic.2013,paleoData,101.122263087,tree,87.98,27.5,3300.0,Feature,,97086d2bcbb8d84fd05e4172c29c8bf4,1999.0,1561.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA027,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA027.Krusic.2013.paleo0measurement0.csv,,
Asi-NEPA027.Krusic.2013,paleoData,101.122263087,tree,87.98,27.5,3300.0,Feature,,97086d2bcbb8d84fd05e4172c29c8bf4,1999.0,1561.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA027,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA027.Krusic.2013.paleo0measurement0.csv,,
Asi-NEPA018.Krusic.2013,paleoData,101.122263087,tree,86.33,27.73,3600.0,Feature,,1cdf7ad3cb36c01a95215c8c4ded1a83,1998.0,1445.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA018,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA018.Krusic.2013.paleo0measurement0.csv,,
Asi-NEPA018.Krusic.2013,paleoData,101.122263087,tree,86.33,27.73,3600.0,Feature,,1cdf7ad3cb36c01a95215c8c4ded1a83,1998.0,1445.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA018,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA018.Krusic.2013.paleo0measurement0.csv,,
Asi-NEPA042.Krusic.2010,paleoData,101.122263087,tree,88.02,27.83,3300.0,Feature,,9f8960feabb62b81fa30f18959b3555b,1999.0,1500.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,NEPA042,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA042.Krusic.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-NEPA042.Krusic.2010,paleoData,101.122263087,tree,88.02,27.83,3300.0,Feature,,9f8960feabb62b81fa30f18959b3555b,1999.0,1500.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,NEPA042,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA042.Krusic.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-CHIN018.Li.2010,paleoData,101.122263087,tree,100.08,29.28,2150.0,Feature,,52abf4e0aa6537893a897b94ca571883,2006.0,1540.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,CHIN018,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN018.Li.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-CHIN018.Li.2010,paleoData,101.122263087,tree,100.08,29.28,2150.0,Feature,,52abf4e0aa6537893a897b94ca571883,2006.0,1540.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,CHIN018,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN018.Li.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-CHIN017.Li.2010,paleoData,101.122263087,tree,99.75,28.9,3500.0,Feature,,4ee914d1c29df08acd8ffab31506fb38,2007.0,1452.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,CHIN017,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN017.Li.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-CHIN017.Li.2010,paleoData,101.122263087,tree,99.75,28.9,3500.0,Feature,,4ee914d1c29df08acd8ffab31506fb38,2007.0,1452.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,CHIN017,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN017.Li.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-PAKI001.Esper.2007,paleoData,101.122263087,tree,74.58,36.03,3200.0,Feature,,96db2b87d4ac4be313065dc28a2250f9,1993.0,1593.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI001,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI001.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-PAKI001.Esper.2007,paleoData,101.122263087,tree,74.58,36.03,3200.0,Feature,,96db2b87d4ac4be313065dc28a2250f9,1993.0,1593.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI001,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI001.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-PAKI028.Cook.2013,paleoData,101.122263087,tree,74.12,35.4,2880.0,Feature,,611c639ca9050a5599b209ea5563bb2b,2007.0,1559.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI028,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI028.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI028.Cook.2013,paleoData,101.122263087,tree,74.12,35.4,2880.0,Feature,,611c639ca9050a5599b209ea5563bb2b,2007.0,1559.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI028,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI028.Cook.2013.paleo0measurement0.csv,,
Asi-TDAXJP.PAGES2k.2013,paleoData,101.122263087,tree,100.8,34.78,0.0,Feature,,5e84aa0f6b0fded83ab8e07243d70c93,2002.0,1340.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,TDAXJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-TDAXJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-TDAXJP.PAGES2k.2013,paleoData,101.122263087,tree,100.8,34.78,0.0,Feature,,5e84aa0f6b0fded83ab8e07243d70c93,2002.0,1340.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,TDAXJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-TDAXJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-CHIN050.Shao.2013,paleoData,101.122263087,tree,97.23,37.47,6700.0,Feature,,be58f8ca5185f6fd209dce739f026baa,2001.0,843.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN050,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN050.Shao.2013.paleo0measurement0.csv,,
Asi-CHIN050.Shao.2013,paleoData,101.122263087,tree,97.23,37.47,6700.0,Feature,,be58f8ca5185f6fd209dce739f026baa,2001.0,843.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN050,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN050.Shao.2013.paleo0measurement0.csv,,
Asi-KYRG010.Shiyatov.2013,paleoData,101.122263087,tree,72.62,40.17,3000.0,Feature,,e20d22f57756e5d554d3bf08c6ea0ac7,1995.0,1427.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,KYRG010,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG010.Shiyatov.2013.paleo0measurement0.csv,,
Asi-KYRG010.Shiyatov.2013,paleoData,101.122263087,tree,72.62,40.17,3000.0,Feature,,e20d22f57756e5d554d3bf08c6ea0ac7,1995.0,1427.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,KYRG010,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG010.Shiyatov.2013.paleo0measurement0.csv,,
Asi-NEPA029.Krusic.2013,paleoData,101.122263087,tree,85.43,28.18,4000.0,Feature,,df87fddf1a8942810259869a499153ed,1994.0,1559.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA029,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA029.Krusic.2013.paleo0measurement0.csv,,
Asi-NEPA029.Krusic.2013,paleoData,101.122263087,tree,85.43,28.18,4000.0,Feature,,df87fddf1a8942810259869a499153ed,1994.0,1559.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA029,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA029.Krusic.2013.paleo0measurement0.csv,,
Asi-NEPA019.Krusic.2013,paleoData,101.122263087,tree,82.12,29.47,6400.0,Feature,,72b218511051732fad2fc77e090513e5,1997.0,1530.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA019,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA019.Krusic.2013.paleo0measurement0.csv,,
Asi-NEPA019.Krusic.2013,paleoData,101.122263087,tree,82.12,29.47,6400.0,Feature,,72b218511051732fad2fc77e090513e5,1997.0,1530.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA019,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA019.Krusic.2013.paleo0measurement0.csv,,
Asi-GANGCD.PAGES2k.2013,paleoData,101.122263087,tree,78.93,30.98,100.0,Feature,,f7f99ca0c18e3270e098ab1587ce5e68,1999.0,1567.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,GANGCD,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-GANGCD.PAGES2k.2013.paleo0measurement0.csv,,
Asi-GANGCD.PAGES2k.2013,paleoData,101.122263087,tree,78.93,30.98,100.0,Feature,,f7f99ca0c18e3270e098ab1587ce5e68,1999.0,1567.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,GANGCD,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-GANGCD.PAGES2k.2013.paleo0measurement0.csv,,
Asi-Dasuopu.Thompson.2000,paleoData,101.122263087,glacier ice,85.72,28.38,7200.0,Feature,Dasuopu Ice Core,a3b3ab4ed948df6196d9dd4cc303ec34,1996.0,1450.0,"Thompson, L. G",Science,1916-1919,A high-resolution millennial record of the south Asian monsoon from Himalayan ice cores,article,10.1126/science.289.5486.1916,2000,Dasuopu,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-Dasuopu.Thompson.2000.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-Dasuopu.Thompson.2000,paleoData,101.122263087,glacier ice,85.72,28.38,7200.0,Feature,Dasuopu Ice Core,a3b3ab4ed948df6196d9dd4cc303ec34,1996.0,1450.0,"Thompson, L. G",Science,1916-1919,A high-resolution millennial record of the south Asian monsoon from Himalayan ice cores,article,10.1126/science.289.5486.1916,2000,Dasuopu,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-Dasuopu.Thompson.2000.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-Dasuopu.Thompson.2000,paleoData,101.122263087,glacier ice,85.72,28.38,7200.0,Feature,Dasuopu Ice Core,a3b3ab4ed948df6196d9dd4cc303ec34,1996.0,1450.0,"Thompson, L. G",Science,1916-1919,A high-resolution millennial record of the south Asian monsoon from Himalayan ice cores,article,10.1126/science.289.5486.1916,2000,Dasuopu,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-Dasuopu.Thompson.2000.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-Dasuopu.Thompson.2000,paleoData,101.122263087,glacier ice,85.72,28.38,7200.0,Feature,Dasuopu Ice Core,a3b3ab4ed948df6196d9dd4cc303ec34,1996.0,1450.0,"Thompson, L. G",Science,1916-1919,A high-resolution millennial record of the south Asian monsoon from Himalayan ice cores,article,10.1126/science.289.5486.1916,2000,Dasuopu,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-Dasuopu.Thompson.2000.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-Dasuopu.Thompson.2000,paleoData,101.122263087,glacier ice,85.72,28.38,7200.0,Feature,Dasuopu Ice Core,a3b3ab4ed948df6196d9dd4cc303ec34,1996.0,1450.0,"Thompson, L. G",Science,1916-1919,A high-resolution millennial record of the south Asian monsoon from Himalayan ice cores,article,10.1126/science.289.5486.1916,2000,Dasuopu,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-Dasuopu.Thompson.2000.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-Dasuopu.Thompson.2000,paleoData,101.122263087,glacier ice,85.72,28.38,7200.0,Feature,Dasuopu Ice Core,a3b3ab4ed948df6196d9dd4cc303ec34,1996.0,1450.0,"Thompson, L. G",Science,1916-1919,A high-resolution millennial record of the south Asian monsoon from Himalayan ice cores,article,10.1126/science.289.5486.1916,2000,Dasuopu,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-Dasuopu.Thompson.2000.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-PTCYUN.PAGES2k.2013,paleoData,101.122263087,tree,99.37,27.37,3800.0,Feature,,280763e65e0f36f44f2f77ea46c119f9,2007.0,1498.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PTCYUN,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PTCYUN.PAGES2k.2013.paleo0measurement0.csv,,
Asi-PTCYUN.PAGES2k.2013,paleoData,101.122263087,tree,99.37,27.37,3800.0,Feature,,280763e65e0f36f44f2f77ea46c119f9,2007.0,1498.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PTCYUN,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PTCYUN.PAGES2k.2013.paleo0measurement0.csv,,
Asi-CHIN063.Shao.2013,paleoData,101.122263087,tree,98.22,36.75,3040.0,Feature,,959a08e9d3777fdfec8e90df6114a605,2001.0,681.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN063,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN063.Shao.2013.paleo0measurement0.csv,,
